what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888290296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888290793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888293192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888296197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888299802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888310381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888318870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888322420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367888327550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888330410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888342681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888343355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888343871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888344801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888348148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367888355209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888369093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367888371519
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367888371612
