what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367894142382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367894143363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897005767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897008757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897012337
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367897012427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367897012469
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1367897012548
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897018571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897018755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897018923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897019107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897022288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897026276
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367897036306
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367897036482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897038570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367897038722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367897052610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367897054304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367897054760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367897055151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367897058118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367897058376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367897060034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367897061749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367897063610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367897065927
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367897098233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367897119353
error,log,,,"GlassFish: error ",1367897119525
error,log,,,"GlassFish: deploy is failing=",1367897119526
error,log,,,"cannot Deploy Web",1367897119526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897119602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897121870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897124436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897135389
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367897136589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897138704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367897141758
