what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367703408559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367703424181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703426702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703427547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703429250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703443276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703443839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703446668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703456950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703458058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703460174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703472741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703475785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703477383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367703479063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703481259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703488389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367703514391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703516749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703517780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703518467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703519400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703519905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367703524413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367703529149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367703529469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367703529773
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367703530005
